region_iso,sex,year,e0_actual,model,e0_expected,e0_deficit
GB-EAW,Total,2006,NA,Lee-Carter,NA,NA
GB-EAW,Total,2006,NA,LE random walk with drift,NA,NA
GB-EAW,Total,2006,NA,ASDR random walk with drift,NA,NA
GB-EAW,Total,2007,NA,Lee-Carter,NA,NA
GB-EAW,Total,2007,NA,LE random walk with drift,NA,NA
GB-EAW,Total,2007,NA,ASDR random walk with drift,NA,NA
GB-EAW,Total,2008,NA,Lee-Carter,NA,NA
GB-EAW,Total,2008,NA,LE random walk with drift,NA,NA
GB-EAW,Total,2008,NA,ASDR random walk with drift,NA,NA
GB-EAW,Total,2009,NA,Lee-Carter,NA,NA
GB-EAW,Total,2009,NA,LE random walk with drift,NA,NA
GB-EAW,Total,2009,NA,ASDR random walk with drift,NA,NA
GB-EAW,Total,2010,80.612771,Lee-Carter,NA,NA
GB-EAW,Total,2010,80.612771,LE random walk with drift,NA,NA
GB-EAW,Total,2010,80.612771,ASDR random walk with drift,NA,NA
GB-EAW,Total,2011,81.012351,Lee-Carter,NA,NA
GB-EAW,Total,2011,81.012351,LE random walk with drift,NA,NA
GB-EAW,Total,2011,81.012351,ASDR random walk with drift,NA,NA
GB-EAW,Total,2012,81.061221,Lee-Carter,NA,NA
GB-EAW,Total,2012,81.061221,LE random walk with drift,NA,NA
GB-EAW,Total,2012,81.061221,ASDR random walk with drift,NA,NA
GB-EAW,Total,2013,81.104802,Lee-Carter,NA,NA
GB-EAW,Total,2013,81.104802,LE random walk with drift,NA,NA
GB-EAW,Total,2013,81.104802,ASDR random walk with drift,NA,NA
GB-EAW,Total,2014,81.329985,Lee-Carter,NA,NA
GB-EAW,Total,2014,81.329985,LE random walk with drift,NA,NA
GB-EAW,Total,2014,81.329985,ASDR random walk with drift,NA,NA
GB-EAW,Total,2015,81.095095,Lee-Carter,NA,NA
GB-EAW,Total,2015,81.095095,LE random walk with drift,NA,NA
GB-EAW,Total,2015,81.095095,ASDR random walk with drift,NA,NA
GB-EAW,Total,2016,81.235298,Lee-Carter,NA,NA
GB-EAW,Total,2016,81.235298,LE random walk with drift,NA,NA
GB-EAW,Total,2016,81.235298,ASDR random walk with drift,NA,NA
GB-EAW,Total,2017,81.323451,Lee-Carter,NA,NA
GB-EAW,Total,2017,81.323451,LE random walk with drift,NA,NA
GB-EAW,Total,2017,81.323451,ASDR random walk with drift,NA,NA
GB-EAW,Total,2018,81.281666,Lee-Carter,NA,NA
GB-EAW,Total,2018,81.281666,LE random walk with drift,NA,NA
GB-EAW,Total,2018,81.281666,ASDR random walk with drift,NA,NA
GB-EAW,Total,2019,81.599974,Lee-Carter,NA,NA
GB-EAW,Total,2019,81.599974,LE random walk with drift,NA,NA
GB-EAW,Total,2019,81.599974,ASDR random walk with drift,NA,NA
GB-EAW,Total,2020,80.539973,Lee-Carter,81.758847,-1.218873
GB-EAW,Total,2020,80.539973,LE random walk with drift,81.709663,-1.16969
GB-EAW,Total,2020,80.539973,ASDR random walk with drift,81.706601,-1.166628
GB-EAW,Total,2021,80.731357,Lee-Carter,81.863219,-1.131862
GB-EAW,Total,2021,80.731357,LE random walk with drift,81.819352,-1.087995
GB-EAW,Total,2021,80.731357,ASDR random walk with drift,81.812655,-1.081297
GB-EAW,Total,2022,81.173023,Lee-Carter,81.969763,-0.79674
GB-EAW,Total,2022,81.173023,LE random walk with drift,81.929042,-0.756019
GB-EAW,Total,2022,81.173023,ASDR random walk with drift,81.918101,-0.745078
GB-EAW,Total,2023,81.260569,Lee-Carter,82.057695,-0.797126
GB-EAW,Total,2023,81.260569,LE random walk with drift,82.038731,-0.778162
GB-EAW,Total,2023,81.260569,ASDR random walk with drift,82.02294,-0.762371
GB-EAW,Total,2024,81.761325,Lee-Carter,82.148449,-0.387124
GB-EAW,Total,2024,81.761325,LE random walk with drift,82.14842,-0.387095
GB-EAW,Total,2024,81.761325,ASDR random walk with drift,82.12717,-0.365845
GB-NIR,Total,2000,77.356438,Lee-Carter,NA,NA
GB-NIR,Total,2000,77.356438,LE random walk with drift,NA,NA
GB-NIR,Total,2000,77.356438,ASDR random walk with drift,NA,NA
GB-NIR,Total,2001,77.847453,Lee-Carter,NA,NA
GB-NIR,Total,2001,77.847453,LE random walk with drift,NA,NA
GB-NIR,Total,2001,77.847453,ASDR random walk with drift,NA,NA
GB-NIR,Total,2002,77.894212,Lee-Carter,NA,NA
GB-NIR,Total,2002,77.894212,LE random walk with drift,NA,NA
GB-NIR,Total,2002,77.894212,ASDR random walk with drift,NA,NA
GB-NIR,Total,2003,78.314527,Lee-Carter,NA,NA
GB-NIR,Total,2003,78.314527,LE random walk with drift,NA,NA
GB-NIR,Total,2003,78.314527,ASDR random walk with drift,NA,NA
GB-NIR,Total,2004,78.434162,Lee-Carter,NA,NA
GB-NIR,Total,2004,78.434162,LE random walk with drift,NA,NA
GB-NIR,Total,2004,78.434162,ASDR random walk with drift,NA,NA
GB-NIR,Total,2005,78.59656,Lee-Carter,NA,NA
GB-NIR,Total,2005,78.59656,LE random walk with drift,NA,NA
GB-NIR,Total,2005,78.59656,ASDR random walk with drift,NA,NA
GB-NIR,Total,2006,78.623766,Lee-Carter,NA,NA
GB-NIR,Total,2006,78.623766,LE random walk with drift,NA,NA
GB-NIR,Total,2006,78.623766,ASDR random walk with drift,NA,NA
GB-NIR,Total,2007,78.831151,Lee-Carter,NA,NA
GB-NIR,Total,2007,78.831151,LE random walk with drift,NA,NA
GB-NIR,Total,2007,78.831151,ASDR random walk with drift,NA,NA
GB-NIR,Total,2008,78.873902,Lee-Carter,NA,NA
GB-NIR,Total,2008,78.873902,LE random walk with drift,NA,NA
GB-NIR,Total,2008,78.873902,ASDR random walk with drift,NA,NA
GB-NIR,Total,2009,79.349511,Lee-Carter,NA,NA
GB-NIR,Total,2009,79.349511,LE random walk with drift,NA,NA
GB-NIR,Total,2009,79.349511,ASDR random walk with drift,NA,NA
GB-NIR,Total,2010,79.449094,Lee-Carter,NA,NA
GB-NIR,Total,2010,79.449094,LE random walk with drift,NA,NA
GB-NIR,Total,2010,79.449094,ASDR random walk with drift,NA,NA
GB-NIR,Total,2011,80.181869,Lee-Carter,NA,NA
GB-NIR,Total,2011,80.181869,LE random walk with drift,NA,NA
GB-NIR,Total,2011,80.181869,ASDR random walk with drift,NA,NA
GB-NIR,Total,2012,80.199603,Lee-Carter,NA,NA
GB-NIR,Total,2012,80.199603,LE random walk with drift,NA,NA
GB-NIR,Total,2012,80.199603,ASDR random walk with drift,NA,NA
GB-NIR,Total,2013,80.222246,Lee-Carter,NA,NA
GB-NIR,Total,2013,80.222246,LE random walk with drift,NA,NA
GB-NIR,Total,2013,80.222246,ASDR random walk with drift,NA,NA
GB-NIR,Total,2014,80.558246,Lee-Carter,NA,NA
GB-NIR,Total,2014,80.558246,LE random walk with drift,NA,NA
GB-NIR,Total,2014,80.558246,ASDR random walk with drift,NA,NA
GB-NIR,Total,2015,80.229878,Lee-Carter,NA,NA
GB-NIR,Total,2015,80.229878,LE random walk with drift,NA,NA
GB-NIR,Total,2015,80.229878,ASDR random walk with drift,NA,NA
GB-NIR,Total,2016,80.559486,Lee-Carter,NA,NA
GB-NIR,Total,2016,80.559486,LE random walk with drift,NA,NA
GB-NIR,Total,2016,80.559486,ASDR random walk with drift,NA,NA
GB-NIR,Total,2017,80.442237,Lee-Carter,NA,NA
GB-NIR,Total,2017,80.442237,LE random walk with drift,NA,NA
GB-NIR,Total,2017,80.442237,ASDR random walk with drift,NA,NA
GB-NIR,Total,2018,80.709173,Lee-Carter,NA,NA
GB-NIR,Total,2018,80.709173,LE random walk with drift,NA,NA
GB-NIR,Total,2018,80.709173,ASDR random walk with drift,NA,NA
GB-NIR,Total,2019,80.936141,Lee-Carter,NA,NA
GB-NIR,Total,2019,80.936141,LE random walk with drift,NA,NA
GB-NIR,Total,2019,80.936141,ASDR random walk with drift,NA,NA
GB-NIR,Total,2020,80.134047,Lee-Carter,81.130653,-0.996606
GB-NIR,Total,2020,80.134047,LE random walk with drift,81.124547,-0.9905
GB-NIR,Total,2020,80.134047,ASDR random walk with drift,81.108462,-0.974415
GB-NIR,Total,2021,80.128385,Lee-Carter,81.271852,-1.143467
GB-NIR,Total,2021,80.128385,LE random walk with drift,81.312952,-1.184567
GB-NIR,Total,2021,80.128385,ASDR random walk with drift,81.280534,-1.152149
GB-NIR,Total,2022,80.788758,Lee-Carter,81.402099,-0.61334
GB-NIR,Total,2022,80.788758,LE random walk with drift,81.501357,-0.712599
GB-NIR,Total,2022,80.788758,ASDR random walk with drift,81.451088,-0.662329
GB-NIR,Total,2023,81.082082,Lee-Carter,81.535925,-0.453843
GB-NIR,Total,2023,81.082082,LE random walk with drift,81.689763,-0.607681
GB-NIR,Total,2023,81.082082,ASDR random walk with drift,81.620118,-0.538036
GB-NIR,Total,2024,80.559919,Lee-Carter,81.65817,-1.098251
GB-NIR,Total,2024,80.559919,LE random walk with drift,81.878168,-1.318249
GB-NIR,Total,2024,80.559919,ASDR random walk with drift,81.787623,-1.227704
GB-SCT,Total,2000,75.960626,Lee-Carter,NA,NA
GB-SCT,Total,2000,75.960626,LE random walk with drift,NA,NA
GB-SCT,Total,2000,75.960626,ASDR random walk with drift,NA,NA
GB-SCT,Total,2001,76.13794,Lee-Carter,NA,NA
GB-SCT,Total,2001,76.13794,LE random walk with drift,NA,NA
GB-SCT,Total,2001,76.13794,ASDR random walk with drift,NA,NA
GB-SCT,Total,2002,76.126856,Lee-Carter,NA,NA
GB-SCT,Total,2002,76.126856,LE random walk with drift,NA,NA
GB-SCT,Total,2002,76.126856,ASDR random walk with drift,NA,NA
GB-SCT,Total,2003,76.337307,Lee-Carter,NA,NA
GB-SCT,Total,2003,76.337307,LE random walk with drift,NA,NA
GB-SCT,Total,2003,76.337307,ASDR random walk with drift,NA,NA
GB-SCT,Total,2004,76.87202,Lee-Carter,NA,NA
GB-SCT,Total,2004,76.87202,LE random walk with drift,NA,NA
GB-SCT,Total,2004,76.87202,ASDR random walk with drift,NA,NA
GB-SCT,Total,2005,77.116059,Lee-Carter,NA,NA
GB-SCT,Total,2005,77.116059,LE random walk with drift,NA,NA
GB-SCT,Total,2005,77.116059,ASDR random walk with drift,NA,NA
GB-SCT,Total,2006,77.341027,Lee-Carter,NA,NA
GB-SCT,Total,2006,77.341027,LE random walk with drift,NA,NA
GB-SCT,Total,2006,77.341027,ASDR random walk with drift,NA,NA
GB-SCT,Total,2007,77.372068,Lee-Carter,NA,NA
GB-SCT,Total,2007,77.372068,LE random walk with drift,NA,NA
GB-SCT,Total,2007,77.372068,ASDR random walk with drift,NA,NA
GB-SCT,Total,2008,77.62993,Lee-Carter,NA,NA
GB-SCT,Total,2008,77.62993,LE random walk with drift,NA,NA
GB-SCT,Total,2008,77.62993,ASDR random walk with drift,NA,NA
GB-SCT,Total,2009,78.254234,Lee-Carter,NA,NA
GB-SCT,Total,2009,78.254234,LE random walk with drift,NA,NA
GB-SCT,Total,2009,78.254234,ASDR random walk with drift,NA,NA
GB-SCT,Total,2010,78.471837,Lee-Carter,NA,NA
GB-SCT,Total,2010,78.471837,LE random walk with drift,NA,NA
GB-SCT,Total,2010,78.471837,ASDR random walk with drift,NA,NA
GB-SCT,Total,2011,78.70081,Lee-Carter,NA,NA
GB-SCT,Total,2011,78.70081,LE random walk with drift,NA,NA
GB-SCT,Total,2011,78.70081,ASDR random walk with drift,NA,NA
GB-SCT,Total,2012,78.815769,Lee-Carter,NA,NA
GB-SCT,Total,2012,78.815769,LE random walk with drift,NA,NA
GB-SCT,Total,2012,78.815769,ASDR random walk with drift,NA,NA
GB-SCT,Total,2013,79.077077,Lee-Carter,NA,NA
GB-SCT,Total,2013,79.077077,LE random walk with drift,NA,NA
GB-SCT,Total,2013,79.077077,ASDR random walk with drift,NA,NA
GB-SCT,Total,2014,79.343723,Lee-Carter,NA,NA
GB-SCT,Total,2014,79.343723,LE random walk with drift,NA,NA
GB-SCT,Total,2014,79.343723,ASDR random walk with drift,NA,NA
GB-SCT,Total,2015,79.030235,Lee-Carter,NA,NA
GB-SCT,Total,2015,79.030235,LE random walk with drift,NA,NA
GB-SCT,Total,2015,79.030235,ASDR random walk with drift,NA,NA
GB-SCT,Total,2016,79.044152,Lee-Carter,NA,NA
GB-SCT,Total,2016,79.044152,LE random walk with drift,NA,NA
GB-SCT,Total,2016,79.044152,ASDR random walk with drift,NA,NA
GB-SCT,Total,2017,79.164696,Lee-Carter,NA,NA
GB-SCT,Total,2017,79.164696,LE random walk with drift,NA,NA
GB-SCT,Total,2017,79.164696,ASDR random walk with drift,NA,NA
GB-SCT,Total,2018,79.068876,Lee-Carter,NA,NA
GB-SCT,Total,2018,79.068876,LE random walk with drift,NA,NA
GB-SCT,Total,2018,79.068876,ASDR random walk with drift,NA,NA
GB-SCT,Total,2019,79.215862,Lee-Carter,NA,NA
GB-SCT,Total,2019,79.215862,LE random walk with drift,NA,NA
GB-SCT,Total,2019,79.215862,ASDR random walk with drift,NA,NA
GB-SCT,Total,2020,78.464206,Lee-Carter,79.380975,-0.916768
GB-SCT,Total,2020,78.464206,LE random walk with drift,79.38719,-0.922984
GB-SCT,Total,2020,78.464206,ASDR random walk with drift,79.370565,-0.906359
GB-SCT,Total,2021,78.478743,Lee-Carter,79.44472,-0.965978
GB-SCT,Total,2021,78.478743,LE random walk with drift,79.558518,-1.079775
GB-SCT,Total,2021,78.478743,ASDR random walk with drift,79.52394,-1.045197
GB-SCT,Total,2022,79.019729,Lee-Carter,79.493374,-0.473646
GB-SCT,Total,2022,79.019729,LE random walk with drift,79.729846,-0.710118
GB-SCT,Total,2022,79.019729,ASDR random walk with drift,79.675635,-0.655906
GB-SCT,Total,2023,79.045174,Lee-Carter,79.544812,-0.499638
GB-SCT,Total,2023,79.045174,LE random walk with drift,79.901175,-0.856001
GB-SCT,Total,2023,79.045174,ASDR random walk with drift,79.825647,-0.780473
GB-SCT,Total,2024,79.60398,Lee-Carter,79.60148,0.0025
GB-SCT,Total,2024,79.60398,LE random walk with drift,80.072503,-0.468523
GB-SCT,Total,2024,79.60398,ASDR random walk with drift,79.973974,-0.369994
GR,Total,2000,78.332806,Lee-Carter,NA,NA
GR,Total,2000,78.332806,LE random walk with drift,NA,NA
GR,Total,2000,78.332806,ASDR random walk with drift,NA,NA
GR,Total,2001,78.772325,Lee-Carter,NA,NA
GR,Total,2001,78.772325,LE random walk with drift,NA,NA
GR,Total,2001,78.772325,ASDR random walk with drift,NA,NA
GR,Total,2002,78.956994,Lee-Carter,NA,NA
GR,Total,2002,78.956994,LE random walk with drift,NA,NA
GR,Total,2002,78.956994,ASDR random walk with drift,NA,NA
GR,Total,2003,79.097165,Lee-Carter,NA,NA
GR,Total,2003,79.097165,LE random walk with drift,NA,NA
GR,Total,2003,79.097165,ASDR random walk with drift,NA,NA
GR,Total,2004,79.255285,Lee-Carter,NA,NA
GR,Total,2004,79.255285,LE random walk with drift,NA,NA
GR,Total,2004,79.255285,ASDR random walk with drift,NA,NA
GR,Total,2005,79.480367,Lee-Carter,NA,NA
GR,Total,2005,79.480367,LE random walk with drift,NA,NA
GR,Total,2005,79.480367,ASDR random walk with drift,NA,NA
GR,Total,2006,79.775382,Lee-Carter,NA,NA
GR,Total,2006,79.775382,LE random walk with drift,NA,NA
GR,Total,2006,79.775382,ASDR random walk with drift,NA,NA
GR,Total,2007,79.618005,Lee-Carter,NA,NA
GR,Total,2007,79.618005,LE random walk with drift,NA,NA
GR,Total,2007,79.618005,ASDR random walk with drift,NA,NA
GR,Total,2008,80.170942,Lee-Carter,NA,NA
GR,Total,2008,80.170942,LE random walk with drift,NA,NA
GR,Total,2008,80.170942,ASDR random walk with drift,NA,NA
GR,Total,2009,80.34161,Lee-Carter,NA,NA
GR,Total,2009,80.34161,LE random walk with drift,NA,NA
GR,Total,2009,80.34161,ASDR random walk with drift,NA,NA
GR,Total,2010,80.596454,Lee-Carter,NA,NA
GR,Total,2010,80.596454,LE random walk with drift,NA,NA
GR,Total,2010,80.596454,ASDR random walk with drift,NA,NA
GR,Total,2011,80.723052,Lee-Carter,NA,NA
GR,Total,2011,80.723052,LE random walk with drift,NA,NA
GR,Total,2011,80.723052,ASDR random walk with drift,NA,NA
GR,Total,2012,80.616828,Lee-Carter,NA,NA
GR,Total,2012,80.616828,LE random walk with drift,NA,NA
GR,Total,2012,80.616828,ASDR random walk with drift,NA,NA
GR,Total,2013,81.19372,Lee-Carter,NA,NA
GR,Total,2013,81.19372,LE random walk with drift,NA,NA
GR,Total,2013,81.19372,ASDR random walk with drift,NA,NA
GR,Total,2014,81.301235,Lee-Carter,NA,NA
GR,Total,2014,81.301235,LE random walk with drift,NA,NA
GR,Total,2014,81.301235,ASDR random walk with drift,NA,NA
GR,Total,2015,80.99872,Lee-Carter,NA,NA
GR,Total,2015,80.99872,LE random walk with drift,NA,NA
GR,Total,2015,80.99872,ASDR random walk with drift,NA,NA
GR,Total,2016,81.254652,Lee-Carter,NA,NA
GR,Total,2016,81.254652,LE random walk with drift,NA,NA
GR,Total,2016,81.254652,ASDR random walk with drift,NA,NA
GR,Total,2017,81.195193,Lee-Carter,NA,NA
GR,Total,2017,81.195193,LE random walk with drift,NA,NA
GR,Total,2017,81.195193,ASDR random walk with drift,NA,NA
GR,Total,2018,81.636488,Lee-Carter,NA,NA
GR,Total,2018,81.636488,LE random walk with drift,NA,NA
GR,Total,2018,81.636488,ASDR random walk with drift,NA,NA
GR,Total,2019,81.497558,Lee-Carter,NA,NA
GR,Total,2019,81.497558,LE random walk with drift,NA,NA
GR,Total,2019,81.497558,ASDR random walk with drift,NA,NA
GR,Total,2020,81.280628,Lee-Carter,81.619131,-0.338503
GR,Total,2020,81.280628,LE random walk with drift,81.664124,-0.383496
GR,Total,2020,81.280628,ASDR random walk with drift,81.652454,-0.371826
GR,Total,2021,80.182203,Lee-Carter,81.722794,-1.540592
GR,Total,2021,80.182203,LE random walk with drift,81.83069,-1.648487
GR,Total,2021,80.182203,ASDR random walk with drift,81.806383,-1.62418
GR,Total,2022,80.787136,Lee-Carter,81.812486,-1.02535
GR,Total,2022,80.787136,LE random walk with drift,81.997256,-1.21012
GR,Total,2022,80.787136,ASDR random walk with drift,81.959188,-1.172052
GR,Total,2023,81.519721,Lee-Carter,81.893999,-0.374278
GR,Total,2023,81.519721,LE random walk with drift,82.163821,-0.6441
GR,Total,2023,81.519721,ASDR random walk with drift,82.110872,-0.591151
GR,Total,2024,81.52914,Lee-Carter,81.983179,-0.454039
GR,Total,2024,81.52914,LE random walk with drift,82.330387,-0.801247
GR,Total,2024,81.52914,ASDR random walk with drift,82.26144,-0.7323
HR,Total,2000,NA,Lee-Carter,NA,NA
HR,Total,2000,NA,LE random walk with drift,NA,NA
HR,Total,2000,NA,ASDR random walk with drift,NA,NA
HR,Total,2001,74.559594,Lee-Carter,NA,NA
HR,Total,2001,74.559594,LE random walk with drift,NA,NA
HR,Total,2001,74.559594,ASDR random walk with drift,NA,NA
HR,Total,2002,74.704076,Lee-Carter,NA,NA
HR,Total,2002,74.704076,LE random walk with drift,NA,NA
HR,Total,2002,74.704076,ASDR random walk with drift,NA,NA
HR,Total,2003,74.618381,Lee-Carter,NA,NA
HR,Total,2003,74.618381,LE random walk with drift,NA,NA
HR,Total,2003,74.618381,ASDR random walk with drift,NA,NA
HR,Total,2004,75.397745,Lee-Carter,NA,NA
HR,Total,2004,75.397745,LE random walk with drift,NA,NA
HR,Total,2004,75.397745,ASDR random walk with drift,NA,NA
HR,Total,2005,75.311191,Lee-Carter,NA,NA
HR,Total,2005,75.311191,LE random walk with drift,NA,NA
HR,Total,2005,75.311191,ASDR random walk with drift,NA,NA
HR,Total,2006,75.867039,Lee-Carter,NA,NA
HR,Total,2006,75.867039,LE random walk with drift,NA,NA
HR,Total,2006,75.867039,ASDR random walk with drift,NA,NA
HR,Total,2007,75.687143,Lee-Carter,NA,NA
HR,Total,2007,75.687143,LE random walk with drift,NA,NA
HR,Total,2007,75.687143,ASDR random walk with drift,NA,NA
HR,Total,2008,75.906143,Lee-Carter,NA,NA
HR,Total,2008,75.906143,LE random walk with drift,NA,NA
HR,Total,2008,75.906143,ASDR random walk with drift,NA,NA
HR,Total,2009,76.186351,Lee-Carter,NA,NA
HR,Total,2009,76.186351,LE random walk with drift,NA,NA
HR,Total,2009,76.186351,ASDR random walk with drift,NA,NA
HR,Total,2010,76.633415,Lee-Carter,NA,NA
HR,Total,2010,76.633415,LE random walk with drift,NA,NA
HR,Total,2010,76.633415,ASDR random walk with drift,NA,NA
HR,Total,2011,77.04292,Lee-Carter,NA,NA
HR,Total,2011,77.04292,LE random walk with drift,NA,NA
HR,Total,2011,77.04292,ASDR random walk with drift,NA,NA
HR,Total,2012,77.21259,Lee-Carter,NA,NA
HR,Total,2012,77.21259,LE random walk with drift,NA,NA
HR,Total,2012,77.21259,ASDR random walk with drift,NA,NA
HR,Total,2013,77.669621,Lee-Carter,NA,NA
HR,Total,2013,77.669621,LE random walk with drift,NA,NA
HR,Total,2013,77.669621,ASDR random walk with drift,NA,NA
HR,Total,2014,77.817421,Lee-Carter,NA,NA
HR,Total,2014,77.817421,LE random walk with drift,NA,NA
HR,Total,2014,77.817421,ASDR random walk with drift,NA,NA
HR,Total,2015,77.433522,Lee-Carter,NA,NA
HR,Total,2015,77.433522,LE random walk with drift,NA,NA
HR,Total,2015,77.433522,ASDR random walk with drift,NA,NA
HR,Total,2016,78.094945,Lee-Carter,NA,NA
HR,Total,2016,78.094945,LE random walk with drift,NA,NA
HR,Total,2016,78.094945,ASDR random walk with drift,NA,NA
HR,Total,2017,77.917574,Lee-Carter,NA,NA
HR,Total,2017,77.917574,LE random walk with drift,NA,NA
HR,Total,2017,77.917574,ASDR random walk with drift,NA,NA
HR,Total,2018,78.131758,Lee-Carter,NA,NA
HR,Total,2018,78.131758,LE random walk with drift,NA,NA
HR,Total,2018,78.131758,ASDR random walk with drift,NA,NA
HR,Total,2019,78.470684,Lee-Carter,NA,NA
HR,Total,2019,78.470684,LE random walk with drift,NA,NA
HR,Total,2019,78.470684,ASDR random walk with drift,NA,NA
HR,Total,2020,77.783843,Lee-Carter,78.659759,-0.875916
HR,Total,2020,77.783843,LE random walk with drift,78.687967,-0.904125
HR,Total,2020,77.783843,ASDR random walk with drift,78.666073,-0.882231
HR,Total,2021,76.876456,Lee-Carter,78.847059,-1.970603
HR,Total,2021,76.876456,LE random walk with drift,78.90525,-2.028794
HR,Total,2021,76.876456,ASDR random walk with drift,78.860085,-1.983629
HR,Total,2022,78.131082,Lee-Carter,79.050897,-0.919815
HR,Total,2022,78.131082,LE random walk with drift,79.122533,-0.991451
HR,Total,2022,78.131082,ASDR random walk with drift,79.052089,-0.921008
HR,Total,2023,79.202884,Lee-Carter,79.278254,-0.075369
HR,Total,2023,79.202884,LE random walk with drift,79.339816,-0.136931
HR,Total,2023,79.202884,ASDR random walk with drift,79.242115,-0.039231
HR,Total,2024,79.465114,Lee-Carter,79.467934,-0.002819
HR,Total,2024,79.465114,LE random walk with drift,79.557098,-0.091984
HR,Total,2024,79.465114,ASDR random walk with drift,79.430192,0.034923
HU,Total,2000,71.763721,Lee-Carter,NA,NA
HU,Total,2000,71.763721,LE random walk with drift,NA,NA
HU,Total,2000,71.763721,ASDR random walk with drift,NA,NA
HU,Total,2001,72.403477,Lee-Carter,NA,NA
HU,Total,2001,72.403477,LE random walk with drift,NA,NA
HU,Total,2001,72.403477,ASDR random walk with drift,NA,NA
HU,Total,2002,72.505546,Lee-Carter,NA,NA
HU,Total,2002,72.505546,LE random walk with drift,NA,NA
HU,Total,2002,72.505546,ASDR random walk with drift,NA,NA
HU,Total,2003,72.504545,Lee-Carter,NA,NA
HU,Total,2003,72.504545,LE random walk with drift,NA,NA
HU,Total,2003,72.504545,ASDR random walk with drift,NA,NA
HU,Total,2004,72.914993,Lee-Carter,NA,NA
HU,Total,2004,72.914993,LE random walk with drift,NA,NA
HU,Total,2004,72.914993,ASDR random walk with drift,NA,NA
HU,Total,2005,72.86567,Lee-Carter,NA,NA
HU,Total,2005,72.86567,LE random walk with drift,NA,NA
HU,Total,2005,72.86567,ASDR random walk with drift,NA,NA
HU,Total,2006,73.350385,Lee-Carter,NA,NA
HU,Total,2006,73.350385,LE random walk with drift,NA,NA
HU,Total,2006,73.350385,ASDR random walk with drift,NA,NA
HU,Total,2007,73.422671,Lee-Carter,NA,NA
HU,Total,2007,73.422671,LE random walk with drift,NA,NA
HU,Total,2007,73.422671,ASDR random walk with drift,NA,NA
HU,Total,2008,73.945383,Lee-Carter,NA,NA
HU,Total,2008,73.945383,LE random walk with drift,NA,NA
HU,Total,2008,73.945383,ASDR random walk with drift,NA,NA
HU,Total,2009,74.182258,Lee-Carter,NA,NA
HU,Total,2009,74.182258,LE random walk with drift,NA,NA
HU,Total,2009,74.182258,ASDR random walk with drift,NA,NA
HU,Total,2010,74.506064,Lee-Carter,NA,NA
HU,Total,2010,74.506064,LE random walk with drift,NA,NA
HU,Total,2010,74.506064,ASDR random walk with drift,NA,NA
HU,Total,2011,74.914328,Lee-Carter,NA,NA
HU,Total,2011,74.914328,LE random walk with drift,NA,NA
HU,Total,2011,74.914328,ASDR random walk with drift,NA,NA
HU,Total,2012,75.184747,Lee-Carter,NA,NA
HU,Total,2012,75.184747,LE random walk with drift,NA,NA
HU,Total,2012,75.184747,ASDR random walk with drift,NA,NA
HU,Total,2013,75.679282,Lee-Carter,NA,NA
HU,Total,2013,75.679282,LE random walk with drift,NA,NA
HU,Total,2013,75.679282,ASDR random walk with drift,NA,NA
HU,Total,2014,75.863964,Lee-Carter,NA,NA
HU,Total,2014,75.863964,LE random walk with drift,NA,NA
HU,Total,2014,75.863964,ASDR random walk with drift,NA,NA
HU,Total,2015,75.657852,Lee-Carter,NA,NA
HU,Total,2015,75.657852,LE random walk with drift,NA,NA
HU,Total,2015,75.657852,ASDR random walk with drift,NA,NA
HU,Total,2016,76.156577,Lee-Carter,NA,NA
HU,Total,2016,76.156577,LE random walk with drift,NA,NA
HU,Total,2016,76.156577,ASDR random walk with drift,NA,NA
HU,Total,2017,76.007756,Lee-Carter,NA,NA
HU,Total,2017,76.007756,LE random walk with drift,NA,NA
HU,Total,2017,76.007756,ASDR random walk with drift,NA,NA
HU,Total,2018,76.208657,Lee-Carter,NA,NA
HU,Total,2018,76.208657,LE random walk with drift,NA,NA
HU,Total,2018,76.208657,ASDR random walk with drift,NA,NA
HU,Total,2019,76.451684,Lee-Carter,NA,NA
HU,Total,2019,76.451684,LE random walk with drift,NA,NA
HU,Total,2019,76.451684,ASDR random walk with drift,NA,NA
HU,Total,2020,75.735642,Lee-Carter,76.665341,-0.929699
HU,Total,2020,75.735642,LE random walk with drift,76.698419,-0.962777
HU,Total,2020,75.735642,ASDR random walk with drift,76.656377,-0.920735
HU,Total,2021,74.243498,Lee-Carter,76.873541,-2.630043
HU,Total,2021,74.243498,LE random walk with drift,76.945154,-2.701656
HU,Total,2021,74.243498,ASDR random walk with drift,76.858121,-2.614622
HU,Total,2022,76.101903,Lee-Carter,77.041539,-0.939636
HU,Total,2022,76.101903,LE random walk with drift,77.191889,-1.089986
HU,Total,2022,76.101903,ASDR random walk with drift,77.056782,-0.954879
HU,Total,2023,77.081639,Lee-Carter,77.204398,-0.12276
HU,Total,2023,77.081639,LE random walk with drift,77.438624,-0.356985
HU,Total,2023,77.081639,ASDR random walk with drift,77.252473,-0.170834
HU,Total,2024,77.322378,Lee-Carter,77.360627,-0.038248
HU,Total,2024,77.322378,LE random walk with drift,77.685359,-0.36298
HU,Total,2024,77.322378,ASDR random walk with drift,77.445299,-0.12292
IL,Total,2000,78.822573,Lee-Carter,NA,NA
