group,region_iso,region_name_en,year,age_group,e0_cntrb_t_mean,region_ggflag
D Prolonged depression,DE,Germany,2020,20,-0.035613,de
D Prolonged depression,DE,Germany,2020,40,-0.01638,de
D Prolonged depression,DE,Germany,2020,60,-0.370752,de
D Prolonged depression,DE,Germany,2020,80,-0.067679,de
D Prolonged depression,DE,Germany,2020,100,-7.72e-4,de
D Prolonged depression,DE,Germany,2020-2024,0,-0.035818,de
D Prolonged depression,DE,Germany,2020-2024,20,-0.070705,de
D Prolonged depression,DE,Germany,2020-2024,40,-0.071978,de
D Prolonged depression,DE,Germany,2020-2024,60,-0.540764,de
D Prolonged depression,DE,Germany,2020-2024,80,-0.032501,de
D Prolonged depression,DE,Germany,2020-2024,100,3.61e-4,de
D Prolonged depression,DE,Germany,2021,0,-0.040688,de
D Prolonged depression,DE,Germany,2021,20,-0.056115,de
D Prolonged depression,DE,Germany,2021,40,-0.15366,de
D Prolonged depression,DE,Germany,2021,60,-0.674904,de
D Prolonged depression,DE,Germany,2021,80,-0.060429,de
D Prolonged depression,DE,Germany,2021,100,-1.32e-4,de
D Prolonged depression,DE,Germany,2022,0,-0.020893,de
D Prolonged depression,DE,Germany,2022,20,-0.094218,de
D Prolonged depression,DE,Germany,2022,40,-0.118105,de
D Prolonged depression,DE,Germany,2022,60,-0.731462,de
D Prolonged depression,DE,Germany,2022,80,-0.164185,de
D Prolonged depression,DE,Germany,2022,100,-6.32e-4,de
D Prolonged depression,DE,Germany,2023,0,-0.035394,de
D Prolonged depression,DE,Germany,2023,20,-0.082899,de
D Prolonged depression,DE,Germany,2023,40,-0.054783,de
D Prolonged depression,DE,Germany,2023,60,-0.523929,de
D Prolonged depression,DE,Germany,2023,80,0.018621,de
D Prolonged depression,DE,Germany,2023,100,0.001959,de
D Prolonged depression,DE,Germany,2024,0,-0.095619,de
D Prolonged depression,DE,Germany,2024,20,-0.087626,de
D Prolonged depression,DE,Germany,2024,40,-0.014916,de
D Prolonged depression,DE,Germany,2024,60,-0.404129,de
D Prolonged depression,DE,Germany,2024,80,0.122117,de
D Prolonged depression,DE,Germany,2024,100,0.00336,de
D Prolonged depression,FR,France,2020,0,-0.018376,fr
D Prolonged depression,FR,France,2020,20,-0.033604,fr
D Prolonged depression,FR,France,2020,40,0.005219,fr
D Prolonged depression,FR,France,2020,60,-0.45943,fr
D Prolonged depression,FR,France,2020,80,-0.305667,fr
D Prolonged depression,FR,France,2020,100,-0.002005,fr
D Prolonged depression,FR,France,2020-2024,0,-0.077633,fr
D Prolonged depression,FR,France,2020-2024,20,-0.098784,fr
D Prolonged depression,FR,France,2020-2024,40,-0.011517,fr
D Prolonged depression,FR,France,2020-2024,60,-0.49375,fr
D Prolonged depression,FR,France,2020-2024,80,-0.143987,fr
D Prolonged depression,FR,France,2020-2024,100,-0.004908,fr
D Prolonged depression,FR,France,2021,0,-0.053763,fr
D Prolonged depression,FR,France,2021,20,-0.085541,fr
D Prolonged depression,FR,France,2021,40,-0.023337,fr
D Prolonged depression,FR,France,2021,60,-0.618941,fr
D Prolonged depression,FR,France,2021,80,-0.166567,fr
D Prolonged depression,FR,France,2021,100,-0.004639,fr
D Prolonged depression,FR,France,2022,0,-0.090677,fr
D Prolonged depression,FR,France,2022,20,-0.119771,fr
D Prolonged depression,FR,France,2022,40,-0.048724,fr
D Prolonged depression,FR,France,2022,60,-0.589511,fr
D Prolonged depression,FR,France,2022,80,-0.209186,fr
D Prolonged depression,FR,France,2022,100,-0.004827,fr
D Prolonged depression,FR,France,2023,0,-0.089658,fr
D Prolonged depression,FR,France,2023,20,-0.122637,fr
D Prolonged depression,FR,France,2023,40,0.020761,fr
D Prolonged depression,FR,France,2023,60,-0.429214,fr
D Prolonged depression,FR,France,2023,80,-0.011989,fr
D Prolonged depression,FR,France,2023,100,-0.006002,fr
D Prolonged depression,FR,France,2024,0,-0.139307,fr
D Prolonged depression,FR,France,2024,20,-0.134367,fr
D Prolonged depression,FR,France,2024,40,-0.011481,fr
D Prolonged depression,FR,France,2024,60,-0.376511,fr
D Prolonged depression,FR,France,2024,80,0.006624,fr
D Prolonged depression,FR,France,2024,100,-0.006985,fr
D Prolonged depression,GB-NIR,Northern Ireland,2020,0,-0.019684,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020,20,-0.070333,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020,40,-0.070276,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020,60,-0.568286,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020,80,-0.370565,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020,100,-9.95e-4,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020-2024,0,-0.017885,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020-2024,20,0.014426,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020-2024,40,-0.243027,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020-2024,60,-0.611942,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020-2024,80,-0.298592,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020-2024,100,-0.001564,gb
D Prolonged depression,GB-NIR,Northern Ireland,2021,0,-0.006029,gb
D Prolonged depression,GB-NIR,Northern Ireland,2021,20,-0.126377,gb
D Prolonged depression,GB-NIR,Northern Ireland,2021,40,-0.310829,gb
D Prolonged depression,GB-NIR,Northern Ireland,2021,60,-0.614427,gb
D Prolonged depression,GB-NIR,Northern Ireland,2021,80,-0.323691,gb
D Prolonged depression,GB-NIR,Northern Ireland,2021,100,7.19e-4,gb
D Prolonged depression,GB-NIR,Northern Ireland,2022,0,-0.047204,gb
D Prolonged depression,GB-NIR,Northern Ireland,2022,20,0.191138,gb
D Prolonged depression,GB-NIR,Northern Ireland,2022,40,-0.239531,gb
D Prolonged depression,GB-NIR,Northern Ireland,2022,60,-0.550085,gb
D Prolonged depression,GB-NIR,Northern Ireland,2022,80,-0.225878,gb
D Prolonged depression,GB-NIR,Northern Ireland,2022,100,-0.001226,gb
D Prolonged depression,GB-NIR,Northern Ireland,2023,0,-0.004795,gb
D Prolonged depression,GB-NIR,Northern Ireland,2023,20,0.206445,gb
D Prolonged depression,GB-NIR,Northern Ireland,2023,40,-0.108032,gb
D Prolonged depression,GB-NIR,Northern Ireland,2023,60,-0.462528,gb
D Prolonged depression,GB-NIR,Northern Ireland,2023,80,-0.277662,gb
D Prolonged depression,GB-NIR,Northern Ireland,2023,100,-3.65e-4,gb
D Prolonged depression,GB-NIR,Northern Ireland,2024,0,-0.011737,gb
D Prolonged depression,GB-NIR,Northern Ireland,2024,20,-0.119051,gb
D Prolonged depression,GB-NIR,Northern Ireland,2024,40,-0.486416,gb
D Prolonged depression,GB-NIR,Northern Ireland,2024,60,-0.860669,gb
D Prolonged depression,GB-NIR,Northern Ireland,2024,80,-0.289563,gb
D Prolonged depression,GB-NIR,Northern Ireland,2024,100,-0.001701,gb
D Prolonged depression,IL,Israel,2020,0,0.120906,il
D Prolonged depression,IL,Israel,2020,20,-0.080137,il
D Prolonged depression,IL,Israel,2020,40,-0.021094,il
D Prolonged depression,IL,Israel,2020,60,-0.370108,il
D Prolonged depression,IL,Israel,2020,80,-0.297782,il
D Prolonged depression,IL,Israel,2020,100,-0.004835,il
D Prolonged depression,IL,Israel,2020-2024,0,0.062268,il
D Prolonged depression,IL,Israel,2020-2024,20,-0.299401,il
D Prolonged depression,IL,Israel,2020-2024,40,-0.019885,il
D Prolonged depression,IL,Israel,2020-2024,60,-0.348192,il
D Prolonged depression,IL,Israel,2020-2024,80,-0.465347,il
D Prolonged depression,IL,Israel,2020-2024,100,-0.004852,il
D Prolonged depression,IL,Israel,2021,0,0.027814,il
D Prolonged depression,IL,Israel,2021,20,-0.165816,il
D Prolonged depression,IL,Israel,2021,40,-0.078688,il
D Prolonged depression,IL,Israel,2021,60,-0.465668,il
D Prolonged depression,IL,Israel,2021,80,-0.395717,il
D Prolonged depression,IL,Israel,2021,100,-0.004948,il
D Prolonged depression,IL,Israel,2022,0,0.051437,il
D Prolonged depression,IL,Israel,2022,20,-0.143638,il
D Prolonged depression,IL,Israel,2022,40,0.017204,il
D Prolonged depression,IL,Israel,2022,60,-0.436034,il
D Prolonged depression,IL,Israel,2022,80,-0.613561,il
D Prolonged depression,IL,Israel,2022,100,-0.004083,il
D Prolonged depression,IL,Israel,2023,0,0.070756,il
D Prolonged depression,IL,Israel,2023,20,-0.65655,il
D Prolonged depression,IL,Israel,2023,40,-0.028673,il
D Prolonged depression,IL,Israel,2023,60,-0.084662,il
D Prolonged depression,IL,Israel,2023,80,-0.392453,il
D Prolonged depression,IL,Israel,2023,100,-0.004629,il
D Prolonged depression,IL,Israel,2024,0,0.046112,il
D Prolonged depression,IL,Israel,2024,20,-0.434555,il
D Prolonged depression,IL,Israel,2024,40,0.008979,il
D Prolonged depression,IL,Israel,2024,60,-0.383873,il
D Prolonged depression,IL,Israel,2024,80,-0.598669,il
D Prolonged depression,IL,Israel,2024,100,-0.004713,il
D Prolonged depression,NL,Netherlands,2020,0,-0.056069,nl
D Prolonged depression,NL,Netherlands,2020,20,-0.048935,nl
D Prolonged depression,NL,Netherlands,2020,40,-0.10215,nl
D Prolonged depression,NL,Netherlands,2020,60,-0.477221,nl
D Prolonged depression,NL,Netherlands,2020,80,-0.373747,nl
D Prolonged depression,NL,Netherlands,2020,100,-7.88e-4,nl
D Prolonged depression,NL,Netherlands,2020-2024,0,-0.066745,nl
D Prolonged depression,NL,Netherlands,2020-2024,20,-0.078564,nl
D Prolonged depression,NL,Netherlands,2020-2024,40,-0.180092,nl
D Prolonged depression,NL,Netherlands,2020-2024,60,-0.49857,nl
D Prolonged depression,NL,Netherlands,2020-2024,80,-0.316263,nl
D Prolonged depression,NL,Netherlands,2020-2024,100,-0.001057,nl
D Prolonged depression,NL,Netherlands,2021,0,-0.033404,nl
D Prolonged depression,NL,Netherlands,2021,20,-0.068196,nl
D Prolonged depression,NL,Netherlands,2021,40,-0.205607,nl
D Prolonged depression,NL,Netherlands,2021,60,-0.608069,nl
D Prolonged depression,NL,Netherlands,2021,80,-0.353485,nl
D Prolonged depression,NL,Netherlands,2021,100,-1.9e-4,nl
D Prolonged depression,NL,Netherlands,2022,0,-0.066086,nl
D Prolonged depression,NL,Netherlands,2022,20,-0.069897,nl
D Prolonged depression,NL,Netherlands,2022,40,-0.210572,nl
D Prolonged depression,NL,Netherlands,2022,60,-0.469619,nl
D Prolonged depression,NL,Netherlands,2022,80,-0.269165,nl
D Prolonged depression,NL,Netherlands,2022,100,-0.001179,nl
D Prolonged depression,NL,Netherlands,2023,0,-0.110005,nl
D Prolonged depression,NL,Netherlands,2023,20,-0.102061,nl
D Prolonged depression,NL,Netherlands,2023,40,-0.18363,nl
D Prolonged depression,NL,Netherlands,2023,60,-0.467162,nl
D Prolonged depression,NL,Netherlands,2023,80,-0.279887,nl
D Prolonged depression,NL,Netherlands,2023,100,-0.001321,nl
D Prolonged depression,NL,Netherlands,2024,0,-0.07053,nl
D Prolonged depression,NL,Netherlands,2024,20,-0.102178,nl
D Prolonged depression,NL,Netherlands,2024,40,-0.198773,nl
D Prolonged depression,NL,Netherlands,2024,60,-0.477448,nl
D Prolonged depression,NL,Netherlands,2024,80,-0.29914,nl
D Prolonged depression,NL,Netherlands,2024,100,-0.001517,nl
D Prolonged depression,PT,Portugal,2020,0,0.00292,pt
D Prolonged depression,PT,Portugal,2020,20,-0.17512,pt
D Prolonged depression,PT,Portugal,2020,40,-0.021422,pt
D Prolonged depression,PT,Portugal,2020,60,-0.465639,pt
D Prolonged depression,PT,Portugal,2020,80,-0.22569,pt
D Prolonged depression,PT,Portugal,2020,100,-1.92e-4,pt
D Prolonged depression,PT,Portugal,2020-2024,0,-0.077611,pt
D Prolonged depression,PT,Portugal,2020-2024,20,-0.212054,pt
D Prolonged depression,PT,Portugal,2020-2024,40,0.05088,pt
D Prolonged depression,PT,Portugal,2020-2024,60,-0.424268,pt
D Prolonged depression,PT,Portugal,2020-2024,80,-0.171745,pt
D Prolonged depression,PT,Portugal,2020-2024,100,2.53e-4,pt
D Prolonged depression,PT,Portugal,2021,0,-0.052729,pt
D Prolonged depression,PT,Portugal,2021,20,-0.150718,pt
D Prolonged depression,PT,Portugal,2021,40,-0.04315,pt
D Prolonged depression,PT,Portugal,2021,60,-0.601636,pt
D Prolonged depression,PT,Portugal,2021,80,-0.260745,pt
D Prolonged depression,PT,Portugal,2021,100,0.001007,pt
D Prolonged depression,PT,Portugal,2022,0,-0.096067,pt
D Prolonged depression,PT,Portugal,2022,20,-0.208884,pt
D Prolonged depression,PT,Portugal,2022,40,0.020908,pt
D Prolonged depression,PT,Portugal,2022,60,-0.43003,pt
D Prolonged depression,PT,Portugal,2022,80,-0.237684,pt
D Prolonged depression,PT,Portugal,2022,100,-7.77e-4,pt
D Prolonged depression,PT,Portugal,2023,0,-0.142811,pt
D Prolonged depression,PT,Portugal,2023,20,-0.242206,pt
D Prolonged depression,PT,Portugal,2023,40,0.104086,pt
D Prolonged depression,PT,Portugal,2023,60,-0.323227,pt
D Prolonged depression,PT,Portugal,2023,80,-0.06194,pt
D Prolonged depression,PT,Portugal,2023,100,-1.48e-4,pt
D Prolonged depression,PT,Portugal,2024,0,-0.100245,pt
D Prolonged depression,PT,Portugal,2024,20,-0.28302,pt
D Prolonged depression,PT,Portugal,2024,40,0.195689,pt
D Prolonged depression,PT,Portugal,2024,60,-0.304004,pt
D Prolonged depression,PT,Portugal,2024,80,-0.057342,pt
D Prolonged depression,PT,Portugal,2024,100,0.002247,pt
